school_name,team_id,event,rank,time,swimmer,year,meet
Colorado Mines,50,200 Back,4,2:04.20,Jackson Steider,,"UNC, School of Mines vs Wyomin"
Colorado Mines,50,200 Back,5,2:04.27,Vlad Kazakin,,Colorado Mines vs. Adams State
Colorado Mines,50,200 Back,6,2:11.64,Lucas Hoke,,Colorado Mines vs. Colorado College
Colorado Mines,50,200 Breast,1,2:03.76,Fausto Angelone Lopez,,TYR/CMU Invitational
Colorado Mines,50,200 Breast,2,2:04.92,Joe Hutchinson,,TYR/CMU Invitational
Colorado Mines,50,200 Breast,3,2:05.19,Evan Angeline,,TYR/CMU Invitational
Colorado Mines,50,200 Breast,4,2:15.20,Kevin Burns,,TYR/CMU Invitational
Colorado Mines,50,200 Breast,5,2:15.71,Lucas Hoke,,Denver vs. Colorado Mines
Colorado Mines,50,200 Breast,6,2:33.33,Mattie Oberley,,Colorado Mines vs. Colorado Mesa
Colorado Mines,50,200 Fly,1,1:50.85,Lucas Hoke,,TYR/CMU Invitational
Colorado Mines,50,200 Fly,2,1:52.15,Jackson Steider,,TYR/CMU Invitational
Colorado Mines,50,200 Fly,3,1:55.07,Mattie Oberley,,TYR/CMU Invitational
Colorado Mines,50,200 Fly,4,1:56.25,Lucas Waasdorp,,TYR/CMU Invitational
Colorado Mines,50,200 Fly,5,1:57.96,Charlie Krone,,Colorado Mines vs. Adams State
Colorado Mines,50,200 Fly,6,1:58.44,Nathan Moss,,Denver vs. Colorado Mines
Colorado Mines,50,200 Free,1,1:38.02,Charlie Krone,,TYR/CMU Invitational
Colorado Mines,50,200 Free,2,1:39.75,Vlad Kazakin,,TYR/CMU Invitational
Colorado Mines,50,200 Free,3,1:40.03,Brenden Cook,,TYR/CMU Invitational
Colorado Mines,50,200 Free,4,1:40.43,Cameron MacMillan,,TYR/CMU Invitational
Colorado Mines,50,200 Free,5,1:41.32,Jack Fulham,,Denver vs. Colorado Mines
Colorado Mines,50,200 Free,6,1:42.12,Jake Sherman,,TYR/CMU Invitational
Colorado Mines,50,200 Free,7,1:42.16,Joseph Lev-Tov,,TYR/CMU Invitational
Colorado Mines,50,200 Free,8,1:44.79,Aidan Bailey,,TYR/CMU Invitational
Colorado Mines,50,200 Free,9,1:46.28,Lucas Hoke,,TYR/CMU Invitational
Colorado Mines,50,200 Free,10,1:46.38,Jackson Steider,,Colorado Mines vs. Colorado College
Colorado Mines,50,200 Im,1,1:50.44,Fausto Angelone Lopez,,TYR/CMU Invitational
Colorado Mines,50,200 Im,2,1:53.83,Evan Angeline,,TYR/CMU Invitational
Colorado Mines,50,200 Im,3,1:56.74,Joe Hutchinson,,TYR/CMU Invitational
Colorado Mines,50,200 Im,4,1:58.13,Vlad Kazakin,,Colorado School of Mines Intrasquad
Colorado Mines,50,200 Im,5,1:58.66,Jackson Steider,,Denver vs. Colorado Mines
Colorado Mines,50,200 Im,6,2:01.99,Nathan Moss,,"UNC, School of Mines vs Wyomin"
Colorado Mines,50,200 Im,7,2:05.54,Jack Fulham,,Colorado School of Mines Intrasquad
Colorado Mines,50,200 Im,8,2:05.55,Lucas Hoke,,Colorado School of Mines Intrasquad
Colorado Mines,50,200 Im,9,2:05.78,Reid Wilkerson,,Colorado School of Mines Intrasquad
Colorado Mines,50,200 Im,10,2:05.80,Charlie Krone,,Colorado School of Mines Intrasquad
Colorado Mines,50,400 Im,1,3:56.64,Fausto Angelone Lopez,,TYR/CMU Invitational
Colorado Mines,50,400 Im,2,3:58.24,Lucas Hoke,,TYR/CMU Invitational
Colorado Mines,50,400 Im,3,3:59.67,Evan Angeline,,TYR/CMU Invitational
Colorado Mines,50,400 Im,4,4:02.02,Nathan Moss,,TYR/CMU Invitational
Colorado Mines,50,400 Im,5,4:14.73,Jackson Steider,,Colorado Mines vs. Colorado Mesa
Colorado Mines,50,50 Free,1,20.50,Brenden Cook,,TYR/CMU Invitational
Colorado Mines,50,50 Free,2,20.60,Dan Berke,,TYR/CMU Invitational
Colorado Mines,50,50 Free,3,20.62,Jack Fulham,,TYR/CMU Invitational
Colorado Mines,50,50 Free,4,20.91,Jakson Winn,,TYR/CMU Invitational
Colorado Mines,50,50 Free,5,21.00,Kevin Burns,,TYR/CMU Invitational
Colorado Mines,50,50 Free,6,21.41,Reid Wilkerson,,TYR/CMU Invitational
Colorado Mines,50,50 Free,7,21.45,Lucas Waasdorp,,TYR/CMU Invitational
Colorado Mines,50,50 Free,8,21.63,Vlad Kazakin,,TYR/CMU Invitational
Colorado Mines,50,50 Free,9,21.90,Charlie Krone,,TYR/CMU Invitational
Colorado Mines,50,50 Free,10,22.22,Cameron MacMillan,,TYR/CMU Invitational
Colorado Mines,50,500 Free,1,4:22.89,Vlad Kazakin,,TYR/CMU Invitational
Colorado Mines,50,500 Free,2,4:27.16,Charlie Krone,,TYR/CMU Invitational
Colorado Mines,50,500 Free,3,4:32.11,Lucas Hoke,,TYR/CMU Invitational
Colorado Mines,50,500 Free,4,4:35.19,Nathan Moss,,TYR/CMU Invitational
Colorado Mines,50,500 Free,5,4:35.57,Cameron MacMillan,,TYR/CMU Invitational
Colorado Mines,50,500 Free,6,4:35.74,Jake Sherman,,TYR/CMU Invitational
Colorado Mines,50,500 Free,7,4:36.25,Jackson Steider,,TYR/CMU Invitational
Colorado Mines,50,500 Free,8,4:36.48,Joseph Lev-Tov,,TYR/CMU Invitational
Colorado Mines,50,500 Free,9,4:47.78,Aidan Bailey,,TYR/CMU Invitational
Colorado Mines,50,500 Free,10,4:58.20,Evan Angeline,,Colorado Mines vs. Air Force vs. Western Colorado
Converse,8475,100 Back,1,50.89,Joey Lilley,,Centre Invitational
Converse,8475,100 Back,2,51.19,Jay Owens,,Centre Invitational
Converse,8475,100 Back,3,52.71,Alexander Nichols,,Centre Invitational
Converse,8475,100 Back,4,54.84,Micah Lesley,,King vs. Converse
Converse,8475,100 Back,5,56.34,Alexander Kuznetsov,,Centre Invitational
Converse,8475,100 Back,6,57.31,Kir Lyzhin,,Centre Invitational
Converse,8475,100 Back,7,58.34,Davis Dial,,Converse vs. Emmanuel
Converse,8475,100 Back,8,1:00.39,Luigi Ballivian,,Converse vs. Emmanuel
Converse,8475,100 Back,9,1:01.71,Coleman Smith,,Centre Invitational
Converse,8475,100 Breast,1,56.64,Louis MILCZYNSKI,,Centre Invitational
Converse,8475,100 Breast,2,58.02,Tyler Leal,,Centre Invitational
Converse,8475,100 Breast,3,1:00.62,Chris olcott,,Centre Invitational
Converse,8475,100 Breast,4,1:01.32,Jaxon Tschikof,,Centre Invitational
Converse,8475,100 Breast,5,1:02.98,Gavin Gordy,,Centre Invitational
Converse,8475,100 Breast,6,1:03.04,Daniel Merzthal,,Converse vs. UNCP/Barton/Chowan
Converse,8475,100 Breast,7,1:04.14,Manny Schlichtmann,,Centre Invitational
Converse,8475,100 Fly,1,51.27,Alexander Kuznetsov,,Centre Invitational
Converse,8475,100 Fly,2,51.62,Tyler Leal,,Centre Invitational
Converse,8475,100 Fly,3,51.68,Louis MILCZYNSKI,,Converse vs. Lenoir-Rhyne
Converse,8475,100 Fly,4,54.11,Mason Reed,,Converse vs. Emmanuel
Converse,8475,100 Fly,5,54.68,Jay Owens,,Centre Invitational
Converse,8475,100 Fly,6,54.94,Coleman Smith,,Centre Invitational
Converse,8475,100 Fly,7,57.04,Micah Lesley,,Converse vs. UNCP/Barton/Chowan
Converse,8475,100 Fly,8,57.16,Chris olcott,,Converse vs. UNCP/Barton/Chowan
Converse,8475,100 Fly,9,57.21,Luigi Ballivian,,Centre Invitational
Converse,8475,100 Fly,10,58.54,Davis Dial,,Converse vs. Lenoir-Rhyne
Converse,8475,100 Free,1,46.20,Joey Lilley,,Centre Invitational
Converse,8475,100 Free,2,46.48,Louis MILCZYNSKI,,Centre Invitational
Converse,8475,100 Free,3,47.30,Henry Stockton,,King vs. Converse
Converse,8475,100 Free,4,47.39,Keith Rogers,,Centre Invitational
Converse,8475,100 Free,5,47.48,Daniel Merzthal,,Centre Invitational
Converse,8475,100 Free,6,48.07,Alexander Nichols,,Centre Invitational
Converse,8475,100 Free,7,48.78,Micah Lesley,,King vs. Converse
Converse,8475,100 Free,8,49.18,Tyler Leal,,Centre Invitational
Converse,8475,100 Free,9,49.71,Mason Reed,,Converse vs. UNCP/Barton/Chowan
Converse,8475,100 Free,10,50.72,Chris olcott,,Converse vs. King
Converse,8475,1000 Free,1,9:40.41,Henry Stockton,,Centre Invitational
Converse,8475,1000 Free,2,10:02.74,Mason Reed,,Converse vs. Emmanuel
Converse,8475,1000 Free,3,10:10.45,Micah Lesley,,Centre Invitational
Converse,8475,1000 Free,4,10:32.26,Davis Dial,,Converse vs. Emmanuel
Converse,8475,1000 Free,5,10:42.61,Kir Lyzhin,,Centre Invitational
Converse,8475,1000 Free,6,11:25.59,Luigi Ballivian,,Converse vs. Lenoir-Rhyne
Converse,8475,1650 Free,1,15:54.89,Henry Stockton,,Centre Invitational
Converse,8475,1650 Free,2,16:41.12,Mason Reed,,Centre Invitational
Converse,8475,1650 Free,3,16:57.97,Micah Lesley,,Centre Invitational
Converse,8475,1650 Free,4,17:41.10,Kir Lyzhin,,Centre Invitational
Converse,8475,200 Back,1,1:50.35,Jay Owens,,Centre Invitational
Converse,8475,200 Back,2,1:55.88,Alexander Nichols,,Centre Invitational
Converse,8475,200 Back,3,1:59.28,Micah Lesley,,Centre Invitational
Converse,8475,200 Back,4,2:03.80,Kir Lyzhin,,Centre Invitational
Converse,8475,200 Back,5,2:06.05,Davis Dial,,Centre Invitational
Converse,8475,200 Back,6,2:10.20,Alexander Kuznetsov,,Emmanuel Fall Invite
Converse,8475,200 Back,7,2:10.75,Luigi Ballivian,,Emmanuel Fall Invite
Converse,8475,200 Breast,1,2:07.05,Louis MILCZYNSKI,,Centre Invitational
Converse,8475,200 Breast,2,2:08.44,Tyler Leal,,Centre Invitational
Converse,8475,200 Breast,3,2:14.31,Gavin Gordy,,Centre Invitational
Converse,8475,200 Breast,4,2:16.13,Chris olcott,,Centre Invitational
Converse,8475,200 Breast,5,2:18.04,Jaxon Tschikof,,Centre Invitational
Converse,8475,200 Breast,6,2:21.29,Davis Dial,,Centre Invitational
Converse,8475,200 Breast,7,2:23.92,Manny Schlichtmann,,Centre Invitational
Converse,8475,200 Fly,1,1:55.75,Mason Reed,,Centre Invitational
Converse,8475,200 Fly,2,1:57.08,Alexander Kuznetsov,,Centre Invitational
Converse,8475,200 Fly,3,2:05.31,Luigi Ballivian,,Centre Invitational
Converse,8475,200 Fly,4,2:06.87,Davis Dial,,Centre Invitational
Converse,8475,200 Fly,5,2:08.50,Micah Lesley,,Emmanuel Fall Invite
Converse,8475,200 Fly,6,2:08.80,Coleman Smith,,Centre Invitational
Converse,8475,200 Fly,7,2:13.89,Henry Winstead,,Centre Invitational
Converse,8475,200 Free,1,1:39.74,Henry Stockton,,Centre Invitational
Converse,8475,200 Free,2,1:44.98,Micah Lesley,,Centre Invitational
Converse,8475,200 Free,3,1:45.10,Mason Reed,,Centre Invitational
Converse,8475,200 Free,4,1:45.62,Louis MILCZYNSKI,,Centre Invitational
Converse,8475,200 Free,5,1:45.76,Daniel Merzthal,,Centre Invitational
Converse,8475,200 Free,6,1:47.09,Alexander Nichols,,Converse vs. Emmanuel
Converse,8475,200 Free,7,1:47.41,Keith Rogers,,Centre Invitational
Converse,8475,200 Free,8,1:50.88,Chris olcott,,Converse vs. Emmanuel
Converse,8475,200 Free,9,1:52.54,Davis Dial,,Centre Invitational
Converse,8475,200 Free,10,1:53.07,Henry Winstead,,Converse vs. Emmanuel
Converse,8475,200 Im,1,1:54.24,Jay Owens,,Centre Invitational
Converse,8475,200 Im,2,1:58.81,Tyler Leal,,Centre Invitational
Converse,8475,200 Im,3,2:00.19,Louis MILCZYNSKI,,Converse vs. UNCP/Barton/Chowan
Converse,8475,200 Im,4,2:01.41,Chris olcott,,Centre Invitational
Converse,8475,200 Im,5,2:01.66,Gavin Gordy,,Centre Invitational
Converse,8475,200 Im,6,2:09.98,Davis Dial,,Converse vs Lenoir-Rhyne
Converse,8475,200 Im,7,2:10.34,Luigi Ballivian,,Emmanuel Fall Invite
Converse,8475,200 Im,8,2:11.41,Jaxon Tschikof,,Centre Invitational
Converse,8475,200 Im,9,2:13.44,Henry Winstead,,Converse vs. UNCP/Barton/Chowan
Converse,8475,200 Im,10,2:17.76,Kir Lyzhin,,Converse vs. Lenoir-Rhyne
Converse,8475,400 Im,1,4:03.47,Jay Owens,,Centre Invitational
Converse,8475,400 Im,2,4:22.00,Luigi Ballivian,,Centre Invitational
Converse,8475,400 Im,3,4:22.27,Gavin Gordy,,Centre Invitational
Converse,8475,400 Im,4,4:29.18,Davis Dial,,Centre Invitational
Converse,8475,400 Im,5,4:33.83,Henry Winstead,,Centre Invitational
Converse,8475,400 Im,6,4:38.57,Kir Lyzhin,,Centre Invitational
Converse,8475,50 Free,1,20.81,Henry Stockton,,Centre Invitational
Converse,8475,50 Free,2,20.89,Louis MILCZYNSKI,,Centre Invitational
Converse,8475,50 Free,3,20.98,Joey Lilley,,Centre Invitational
Converse,8475,50 Free,4,21.42,Keith Rogers,,Centre Invitational
Converse,8475,50 Free,5,21.85,Daniel Merzthal,,Centre Invitational
Converse,8475,50 Free,6,22.02,Alexander Nichols,,Centre Invitational
Converse,8475,50 Free,7,22.27,Alexander Kuznetsov,,Converse vs. Emmanuel
Converse,8475,50 Free,8,22.36,Jay Owens,,Centre Invitational
Converse,8475,50 Free,9,22.47,Micah Lesley,,Centre Invitational
Converse,8475,50 Free,10,23.17,Chris olcott,,Emmanuel Fall Invite
Converse,8475,500 Free,1,4:33.36,Henry Stockton,,Centre Invitational
Converse,8475,500 Free,2,4:47.11,Mason Reed,,Centre Invitational
Converse,8475,500 Free,3,4:49.54,Micah Lesley,,Centre Invitational
Converse,8475,500 Free,4,4:57.48,Jay Owens,,King vs. Converse
Converse,8475,500 Free,5,4:58.96,Davis Dial,,Centre Invitational
Converse,8475,500 Free,6,5:02.27,Luigi Ballivian,,Centre Invitational
Converse,8475,500 Free,7,5:03.75,Henry Winstead,,Centre Invitational
Converse,8475,500 Free,8,5:05.67,Kir Lyzhin,,Centre Invitational
Converse,8475,500 Free,9,5:17.00,Gavin Gordy,,Converse vs. UNCP/Barton/Chowan
Davenport,10012529,100 Back,1,51.57,Nikita Sobchuk,,GVSU vs. Davenport
Davenport,10012529,100 Back,2,52.09,Agustin Gongora Mendez,,Wayne State vs. Davenport
Davenport,10012529,100 Back,3,52.36,Nolan Breckon,,Don Kimble Invitational
Davenport,10012529,100 Back,4,53.04,Maciej Konarski,,Wayne State vs. Davenport
Davenport,10012529,100 Back,5,54.42,Kenneil Tucker,,Don Kimble Invitational
Davenport,10012529,100 Back,6,54.81,Grant Sandstedt,,"Hillsdale vs. Albion, Davenport"
Davenport,10012529,100 Back,7,56.17,Jakub Karpinski,,"2025 MN, LP, & UP Showdown - Day 1"
Davenport,10012529,100 Back,8,56.28,Hunter Tietz,,Don Kimble Invitational
Davenport,10012529,100 Breast,1,55.05,Micah Sholl,,Don Kimble Invitational
Davenport,10012529,100 Breast,2,55.97,Maciej Konarski,,Don Kimble Invitational
Davenport,10012529,100 Breast,3,58.26,Robert Hall,,Don Kimble Invitational
Davenport,10012529,100 Breast,4,1:01.66,Rowen Vaara,,Wayne State vs. Davenport
Davenport,10012529,100 Breast,5,1:08.09,Kenneil Tucker,,"Hillsdale vs. Albion, Davenport"
Davenport,10012529,100 Breast,6,1:09.52,Gage Pompileo,,"Hillsdale vs. Albion, Davenport"
Davenport,10012529,100 Fly,1,50.24,Micah Sholl,,Don Kimble Invitational
Davenport,10012529,100 Fly,2,50.63,Grant Sandstedt,,Don Kimble Invitational
Davenport,10012529,100 Fly,3,52.70,Nolan Breckon,,Don Kimble Invitational
Davenport,10012529,100 Fly,4,53.36,Kenneil Tucker,,Don Kimble Invitational
Davenport,10012529,100 Fly,5,53.66,Jakub Karpinski,,"2025 MN, LP, & UP Showdown - Day 1"
Davenport,10012529,100 Fly,6,54.15,Martino GUADAGNOLI,,Don Kimble Invitational
Davenport,10012529,100 Fly,7,54.63,Maciej Konarski,,Don Kimble Invitational
Davenport,10012529,100 Fly,8,55.34,David Smith,,Don Kimble Invitational
Davenport,10012529,100 Fly,9,55.81,Michal Niedzialek,,Wayne State vs. Davenport
Davenport,10012529,100 Fly,10,56.83,Robert Hall,,Wayne State vs. Davenport
Davenport,10012529,100 Free,1,45.40,Grant Sandstedt,,Don Kimble Invitational
Davenport,10012529,100 Free,2,47.30,Agustin Gongora Mendez,,Davenport vs. Saginaw Valley
Davenport,10012529,100 Free,3,48.12,Rowen Vaara,,Davenport vs. Saginaw Valley
Davenport,10012529,100 Free,4,48.31,Micah Sholl,,Davenport October Invite
Davenport,10012529,100 Free,5,48.87,Nolan Breckon,,Davenport October Invite
Davenport,10012529,100 Free,6,49.33,Kenneil Tucker,,Don Kimble Invitational
Davenport,10012529,100 Free,7,50.52,Gage Pompileo,,Wayne State vs. Davenport
Davenport,10012529,100 Free,8,50.93,Hunter Tietz,,Davenport October Invite
Davenport,10012529,100 Free,9,51.00,Michal Niedzialek,,GVSU vs. Davenport
Davenport,10012529,100 Free,10,52.22,David Smith,,GVSU vs. Davenport
Davenport,10012529,1000 Free,1,9:38.97,Martino GUADAGNOLI,,Davenport vs. Saginaw Valley
Davenport,10012529,1000 Free,2,9:47.80,Nikita Sobchuk,,Wayne State vs. Davenport
Davenport,10012529,1000 Free,3,10:16.79,Maciej Konarski,,"Hillsdale vs. Albion, Davenport"
Davenport,10012529,1000 Free,4,10:20.16,Gage Pompileo,,Wayne State vs. Davenport
Davenport,10012529,1000 Free,5,10:22.91,Michal Niedzialek,,Davenport vs. Saginaw Valley
Davenport,10012529,1650 Free,1,16:07.96,Martino GUADAGNOLI,,Aquinas vs Davenport
Davenport,10012529,1650 Free,2,17:25.05,Gage Pompileo,,Don Kimble Invitational
Davenport,10012529,200 Back,1,1:51.44,Nikita Sobchuk,,GVSU vs. Davenport
Davenport,10012529,200 Back,2,1:56.70,Agustin Gongora Mendez,,GVSU vs. Davenport
Davenport,10012529,200 Back,3,1:56.94,Maciej Konarski,,Davenport vs. Saginaw Valley
Davenport,10012529,200 Back,4,1:58.33,Nolan Breckon,,Davenport vs. Saginaw Valley
Davenport,10012529,200 Back,5,1:59.66,Kenneil Tucker,,Don Kimble Invitational
Davenport,10012529,200 Back,6,2:09.35,Hunter Tietz,,Don Kimble Invitational
Davenport,10012529,200 Breast,1,2:02.17,Maciej Konarski,,Don Kimble Invitational
Davenport,10012529,200 Breast,2,2:03.55,Micah Sholl,,Don Kimble Invitational
Davenport,10012529,200 Breast,3,2:07.40,Robert Hall,,Don Kimble Invitational
Davenport,10012529,200 Breast,4,2:25.28,Rowen Vaara,,"2025 MN, LP, & UP Showdown - Day 2"
Davenport,10012529,200 Fly,1,1:50.22,Martino GUADAGNOLI,,GVSU vs. Davenport
Davenport,10012529,200 Fly,2,1:54.36,Agustin Gongora Mendez,,Davenport vs. Saginaw Valley
Davenport,10012529,200 Fly,3,2:04.21,Jakub Karpinski,,"2025 MN, LP, & UP Showdown - Day 2"
Davenport,10012529,200 Fly,4,2:05.99,Gage Pompileo,,Davenport October Invite
Davenport,10012529,200 Fly,5,2:06.85,David Smith,,Davenport vs. Saginaw Valley
Davenport,10012529,200 Fly,6,2:10.54,Kenneil Tucker,,Davenport October Invite
Davenport,10012529,200 Free,1,1:39.17,Nikita Sobchuk,,Davenport vs. Saginaw Valley
Davenport,10012529,200 Free,2,1:43.63,Grant Sandstedt,,GVSU vs. Davenport
Davenport,10012529,200 Free,3,1:44.91,Martino GUADAGNOLI,,Wayne State vs. Davenport
Davenport,10012529,200 Free,4,1:45.37,Maciej Konarski,,Aquinas vs Davenport
Davenport,10012529,200 Free,5,1:46.96,Rowen Vaara,,Don Kimble Invitational
Davenport,10012529,200 Free,6,1:47.53,Gage Pompileo,,Don Kimble Invitational
Davenport,10012529,200 Free,7,1:50.61,Michal Niedzialek,,Wayne State vs. Davenport
Davenport,10012529,200 Free,8,1:56.25,Kenneil Tucker,,"Hillsdale vs. Albion, Davenport"
Davenport,10012529,200 Free,9,1:57.86,Robert Hall,,"Hillsdale vs. Albion, Davenport"
Davenport,10012529,200 Im,1,1:51.01,Maciej Konarski,,Don Kimble Invitational
Davenport,10012529,200 Im,2,1:56.47,Agustin Gongora Mendez,,Wayne State vs. Davenport
Davenport,10012529,200 Im,3,1:59.96,Martino GUADAGNOLI,,GVSU vs. Davenport
Davenport,10012529,200 Im,4,2:00.91,Grant Sandstedt,,"Hillsdale vs. Albion, Davenport"
Davenport,10012529,200 Im,5,2:01.00,Micah Sholl,,"Hillsdale vs. Albion, Davenport"
Davenport,10012529,200 Im,6,2:01.33,Robert Hall,,Don Kimble Invitational
Davenport,10012529,200 Im,7,2:04.78,Kenneil Tucker,,Davenport October Invite
Davenport,10012529,400 Im,1,3:59.62,Maciej Konarski,,Don Kimble Invitational
Davenport,10012529,400 Im,2,4:09.66,Martino GUADAGNOLI,,Don Kimble Invitational
Davenport,10012529,400 Im,3,4:25.91,Robert Hall,,Don Kimble Invitational
Davenport,10012529,50 Free,1,20.71,Grant Sandstedt,,Don Kimble Invitational
Davenport,10012529,50 Free,2,21.09,Micah Sholl,,Davenport October Invite
Davenport,10012529,50 Free,3,21.71,Nikita Sobchuk,,GVSU vs. Davenport
Davenport,10012529,50 Free,4,22.08,Nolan Breckon,,Davenport October Invite
Davenport,10012529,50 Free,5,22.20,Rowen Vaara,,Wayne State vs. Davenport
Davenport,10012529,50 Free,6,22.47,Kenneil Tucker,,Don Kimble Invitational
Davenport,10012529,50 Free,7,22.69,Jakub Karpinski,,"2025 MN, LP, & UP Showdown - Day 1"
Davenport,10012529,50 Free,8,23.08,David Smith,,Davenport October Invite
Davenport,10012529,50 Free,9,23.32,Gage Pompileo,,Aquinas vs Davenport
Davenport,10012529,50 Free,10,23.39,Hunter Tietz,,Davenport October Invite
Davenport,10012529,500 Free,1,4:33.94,Nikita Sobchuk,,Davenport vs. Saginaw Valley
Davenport,10012529,500 Free,2,4:37.71,Martino GUADAGNOLI,,GVSU vs. Davenport
Davenport,10012529,500 Free,3,4:53.44,Gage Pompileo,,Don Kimble Invitational
Davenport,10012529,500 Free,4,5:03.07,Michal Niedzialek,,Davenport vs. Saginaw Valley
Davenport,10012529,500 Free,5,5:06.84,Rowen Vaara,,Davenport October Invite
Davenport,10012529,500 Free,6,5:19.17,Robert Hall,,"Hillsdale vs. Albion, Davenport"
Davenport,10012529,500 Free,7,5:44.21,Hunter Tietz,,"Hillsdale vs. Albion, Davenport"
Davis and Elkins,628,100 Back,1,50.85,Jan Spehar,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Back,2,52.81,Payton Williamson,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Back,3,56.13,Leonardo Oshiro,,Salem Relays
Davis and Elkins,628,100 Back,4,58.59,Spencer Willey,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Back,5,1:03.54,Gabriel Machala,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Back,6,1:05.81,Josiah Church-Corley,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Breast,1,56.50,Charlie Whitsed,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Breast,2,56.70,Leonardo Oshiro,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Breast,3,1:00.53,Lasse Schrieken,,WV State Games
Davis and Elkins,628,100 Breast,4,1:02.62,Tommaso TOFANI,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Fly,1,51.73,Payton Williamson,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Fly,2,51.92,Lasse Schrieken,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Fly,3,52.19,Gustavo Queiroz,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Fly,4,57.95,Leonardo Oshiro,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Fly,5,57.97,Tommaso TOFANI,,IUP New Year's Kick Off Invitational
Davis and Elkins,628,100 Fly,6,1:01.86,Charlie Whitsed,,Davis and Elkins vs. Wheeling
Davis and Elkins,628,100 Fly,7,1:02.12,Gabriel Machala,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Fly,8,1:06.14,Josiah Church-Corley,,Battle of the Hills
Davis and Elkins,628,100 Free,1,45.54,Jan Spehar,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Free,2,47.45,Lasse Schrieken,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Free,3,47.58,Leonardo Vallerini,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Free,4,48.59,Gustavo Queiroz,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Free,5,49.90,Payton Williamson,,Davis and Elkins vs. Wheeling
Davis and Elkins,628,100 Free,6,51.69,Spencer Willey,,Corbiere-Merion Invitational
Davis and Elkins,628,100 Free,7,52.20,Charlie Whitsed,,WV State Games
Davis and Elkins,628,100 Free,8,52.41,Leonardo Oshiro,,WV State Games
Davis and Elkins,628,100 Free,9,59.29,Gabriel Machala,,Salem Relays
Davis and Elkins,628,100 Free,10,1:06.25,Josiah Church-Corley,,IUP New Year's Kick Off Invitational
Davis and Elkins,628,1000 Free,1,10:19.05,Leonardo Vallerini,,Corbiere-Merion Invitational
Davis and Elkins,628,1000 Free,2,12:14.58,Gabriel Machala,,Davis and Elkins vs. Wheeling
Davis and Elkins,628,1000 Free,3,12:59.24,Josiah Church-Corley,,Corbiere-Merion Invitational
Davis and Elkins,628,1650 Free,1,16:59.76,Leonardo Vallerini,,Corbiere-Merion Invitational
Davis and Elkins,628,1650 Free,2,21:21.79,Josiah Church-Corley,,Corbiere-Merion Invitational
Davis and Elkins,628,200 Back,1,1:53.77,Payton Williamson,,Corbiere-Merion Invitational
Davis and Elkins,628,200 Back,2,1:58.63,Jan Spehar,,Corbiere-Merion Invitational
Davis and Elkins,628,200 Back,3,2:11.99,Spencer Willey,,Corbiere-Merion Invitational
Davis and Elkins,628,200 Back,4,2:16.13,Gabriel Machala,,Corbiere-Merion Invitational
Davis and Elkins,628,200 Back,5,2:22.04,Josiah Church-Corley,,Corbiere-Merion Invitational
Davis and Elkins,628,200 Breast,1,2:05.04,Leonardo Oshiro,,Corbiere-Merion Invitational
Davis and Elkins,628,200 Breast,2,2:08.52,Lasse Schrieken,,Corbiere-Merion Invitational
Davis and Elkins,628,200 Breast,3,2:09.65,Charlie Whitsed,,Corbiere-Merion Invitational
Davis and Elkins,628,200 Breast,4,2:13.30,Tommaso TOFANI,,Corbiere-Merion Invitational
Davis and Elkins,628,200 Fly,1,2:01.80,Payton Williamson,,WV State Games
Davis and Elkins,628,200 Fly,2,2:04.52,Gustavo Queiroz,,Corbiere-Merion Invitational
Davis and Elkins,628,200 Fly,3,2:13.84,Tommaso TOFANI,,WV State Games
Davis and Elkins,628,200 Fly,4,2:32.00,Gabriel Machala,,Davis and Elkins vs. Wheeling
Davis and Elkins,628,200 Fly,5,2:39.14,Josiah Church-Corley,,Davis and Elkins vs. Wheeling
Davis and Elkins,628,200 Free,1,1:41.03,Jan Spehar,,Corbiere-Merion Invitational
Davis and Elkins,628,200 Free,2,1:45.45,Leonardo Vallerini,,Corbiere-Merion Invitational
Davis and Elkins,628,200 Free,3,1:48.36,Payton Williamson,,D&E vs. Fairmont
Davis and Elkins,628,200 Free,4,1:48.86,Leonardo Oshiro,,Corbiere-Merion Invitational
Davis and Elkins,628,200 Free,5,1:50.10,Lasse Schrieken,,California vs. D&E and WVWC
Davis and Elkins,628,200 Free,6,1:57.25,Gustavo Queiroz,,WV State Games
