school_name,team_id,event,rank,time,swimmer,year,meet
Texas,105,1000 Free,3,9:51.64,inez miller,,Texas vs. Tennessee
Texas,105,1650 Free,1,15:41.70,Jillian Cox,,Texas Hall of Fame Invitational
Texas,105,1650 Free,2,15:59.59,Kate Hurst,,Texas Hall of Fame Invitational
Texas,105,200 Back,1,1:52.57,Sarah Rodrigues,,Texas Hall of Fame Invitational
Texas,105,200 Back,2,1:52.81,Lillie Nesty,,Texas vs. Tennessee
Texas,105,200 Back,3,1:54.62,Emma Kern,,Alabama vs Texas
Texas,105,200 Back,4,1:54.69,Angie Coe,,Alabama vs Texas
Texas,105,200 Back,5,1:55.67,Haley McDonald,,Texas vs. Tennessee
Texas,105,200 Back,6,1:56.91,Berit Berglund,,Texas Hall of Fame Invitational
Texas,105,200 Back,7,2:00.12,Meghan DiMartile,,Texas Hall of Fame Invitational
Texas,105,200 Back,8,2:03.24,Chase Davison,,Texas Hall of Fame Invitational
Texas,105,200 Breast,1,2:07.59,Angie Coe,,Texas Hall of Fame Invitational
Texas,105,200 Breast,2,2:08.53,Piper Enge,,Texas Hall of Fame Invitational
Texas,105,200 Breast,3,2:08.94,Campbell Chase,,Texas Hall of Fame Invitational
Texas,105,200 Breast,4,2:09.22,Campbell Stoll,,Texas Hall of Fame Invitational
Texas,105,200 Breast,5,2:11.36,Avery Collins,,Alabama vs Texas
Texas,105,200 Breast,6,2:14.33,Haley McDonald,,Alabama vs Texas
Texas,105,200 Breast,7,2:14.90,Lindsey Hosch,,Texas vs. Tennessee
Texas,105,200 Breast,8,2:18.89,Chase Davison,,Texas Hall of Fame Invitational
Texas,105,200 Fly,1,1:52.13,Campbell Stoll,,Texas Hall of Fame Invitational
Texas,105,200 Fly,2,1:55.41,Angie Coe,,Texas Hall of Fame Invitational
Texas,105,200 Fly,3,2:00.01,Avery Collins,,Texas Hall of Fame Invitational
Texas,105,200 Fly,4,2:02.87,Kate Hurst,,Alabama vs Texas
Texas,105,200 Free,1,1:42.10,Nikoletta PADAR,,Texas Hall of Fame Invitational
Texas,105,200 Free,2,1:42.36,Lillie Nesty,,Texas Hall of Fame Invitational
Texas,105,200 Free,3,1:42.64,Erin Gemmell,,Texas vs. Tennessee
Texas,105,200 Free,4,1:44.08,Campbell Chase,,Texas Hall of Fame Invitational
Texas,105,200 Free,5,1:44.40,inez miller,,Texas Hall of Fame Invitational
Texas,105,200 Free,6,1:44.93,Angie Coe,,Alabama vs Texas
Texas,105,200 Free,7,1:46.93,Jillian Cox,,Texas Hall of Fame Invitational
Texas,105,200 Free,8,1:47.31,Brooke Adams,,Texas Hall of Fame Invitational
Texas,105,200 Free,9,1:47.42,Lucy Mehraban,,Texas Hall of Fame Invitational
Texas,105,200 Free,10,1:47.60,Sarah Rodrigues,,Texas Hall of Fame Invitational
Texas,105,200 Im,1,1:53.48,Campbell Chase,,Texas Hall of Fame Invitational
Texas,105,200 Im,2,1:54.18,Angie Coe,,Texas Hall of Fame Invitational
Texas,105,200 Im,3,1:55.66,Campbell Stoll,,Texas Hall of Fame Invitational
Texas,105,200 Im,4,1:57.16,Haley McDonald,,Texas Hall of Fame Invitational
Texas,105,200 Im,5,1:59.29,Nikoletta PADAR,,Alabama vs Texas
Texas,105,200 Im,6,1:59.64,Piper Enge,,Texas Hall of Fame Invitational
Texas,105,200 Im,7,2:00.89,Avery Collins,,Texas Hall of Fame Invitational
Texas,105,200 Im,8,2:01.27,Sarah Rodrigues,,Texas Hall of Fame Invitational
Texas,105,200 Im,9,2:02.38,Emma Kern,,Texas Hall of Fame Invitational
Texas,105,400 Im,1,4:04.49,Campbell Stoll,,Texas vs. Tennessee
Texas,105,400 Im,2,4:07.55,Haley McDonald,,Texas Hall of Fame Invitational
Texas,105,400 Im,3,4:09.37,Campbell Chase,,Texas vs. Tennessee
Texas,105,400 Im,4,4:11.98,Avery Collins,,Texas Hall of Fame Invitational
Texas,105,400 Im,5,4:15.35,Piper Enge,,Texas Hall of Fame Invitational
Texas,105,400 Im,6,4:16.45,Nikoletta PADAR,,Texas vs. Tennessee
Texas,105,400 Im,7,4:21.70,Kate Hurst,,Texas Hall of Fame Invitational
Texas,105,50 Free,1,21.53,Eva Okaro,,Texas Hall of Fame Invitational
Texas,105,50 Free,2,22.23,Alexa Fulton,,Texas Hall of Fame Invitational
Texas,105,50 Free,3,22.32,Angie Coe,,Texas Hall of Fame Invitational
Texas,105,50 Free,4,22.38,Erin Gemmell,,Texas vs. Tennessee
Texas,105,50 Free,5,22.39,Sienna Schellenger,,Texas Hall of Fame Invitational
Texas,105,50 Free,6,22.51,Lucy Mehraban,,Texas Hall of Fame Invitational
Texas,105,50 Free,7,22.69,Piper Enge,,Texas Hall of Fame Invitational
Texas,105,50 Free,8,22.91,Nikoletta PADAR,,Alabama vs Texas
Texas,105,50 Free,9,22.92,Ella Mongenel,,Texas Hall of Fame Invitational
Texas,105,50 Free,10,23.05,Emma Kern,,Texas vs. Tennessee
Texas,105,500 Free,1,4:32.92,Jillian Cox,,Texas Hall of Fame Invitational
Texas,105,500 Free,2,4:36.45,Nikoletta PADAR,,Texas Hall of Fame Invitational
Texas,105,500 Free,3,4:37.52,Lillie Nesty,,Texas Hall of Fame Invitational
Texas,105,500 Free,4,4:38.65,Kate Hurst,,Texas vs. Tennessee
Texas,105,500 Free,5,4:44.75,Haley McDonald,,Texas Hall of Fame Invitational
Texas,105,500 Free,6,4:47.24,inez miller,,Texas vs. Tennessee
Texas,105,500 Free,7,4:48.23,Campbell Stoll,,Alabama vs Texas
UNC-Wilmington,395,100 Back,1,54.11,Maeren McGonigal,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Back,2,56.47,Ingrid Janney,,"UNC vs. Boston College, UNC-Wilmington"
UNC-Wilmington,395,100 Back,3,56.84,Carly VanNote,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Back,4,57.08,Sam Dugan,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Back,5,57.19,Miko Takei,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Back,6,57.26,Caroline Kozubowski,,"UNCW vs. Queens (NC), William & Mary"
UNC-Wilmington,395,100 Back,7,59.30,Lauren Sharp,,UNC-Wilmington vs. Gardner-Webb
UNC-Wilmington,395,100 Breast,1,1:02.67,Gil Shaw,,"UNC vs. Boston College, UNC-Wilmington"
UNC-Wilmington,395,100 Breast,2,1:03.93,Amelia Betancourt,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Breast,3,1:05.42,Renee Burton,,"UNCW vs. Queens (NC), William & Mary"
UNC-Wilmington,395,100 Breast,4,1:06.44,Sophia Bellissimo,,"UNCW vs. Queens (NC), William & Mary"
UNC-Wilmington,395,100 Breast,5,1:07.92,Ava Wright,,"UNC vs. Boston College, UNC-Wilmington"
UNC-Wilmington,395,100 Fly,1,52.08,Cameron Snowden,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Fly,2,56.79,Miko Takei,,"UNCW vs. Queens (NC), William & Mary"
UNC-Wilmington,395,100 Fly,3,57.67,Caroline Kozubowski,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Fly,4,57.99,Olivia Corbi,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Fly,5,58.17,Maeren McGonigal,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Fly,6,58.31,Sofia Kohler,,UNC-Wilmington vs. Gardner-Webb
UNC-Wilmington,395,100 Fly,7,1:00.04,Alex Tysinger,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Fly,8,1:00.06,Gil Shaw,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Fly,9,1:01.04,Sophia Bellissimo,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Fly,10,1:01.22,Lauren Sharp,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Free,1,48.78,Cameron Snowden,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Free,2,50.02,Alex Tysinger,,"UNC vs. Boston College, UNC-Wilmington"
UNC-Wilmington,395,100 Free,3,52.11,Lauren Hinton,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Free,4,52.23,Emily Waite,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Free,5,52.27,Sofia Kohler,,"UNCW vs. Queens (NC), William & Mary"
UNC-Wilmington,395,100 Free,6,52.37,Olivia Corbi,,"UNC vs. Boston College, UNC-Wilmington"
UNC-Wilmington,395,100 Free,7,53.44,Renee Burton,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,100 Free,8,53.44,Cassidy Lima,,"UNC vs. Boston College, UNC-Wilmington"
UNC-Wilmington,395,1000 Free,1,10:21.39,Emerson Dalton,,"UNCW vs. Queens (NC), William & Mary"
UNC-Wilmington,395,1000 Free,2,10:22.06,Jordyn Dillard,,"UNC vs. Boston College, UNC-Wilmington"
UNC-Wilmington,395,1000 Free,3,10:46.62,Taylor Goodwin,,UNC-Wilmington vs. Gardner-Webb
UNC-Wilmington,395,1650 Free,1,17:31.45,Emerson Dalton,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,1650 Free,2,17:36.78,Jordyn Dillard,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,1650 Free,3,18:24.86,Taylor Goodwin,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Back,1,1:56.95,Maeren McGonigal,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Back,2,2:00.52,Ingrid Janney,,"UNCW vs. Queens (NC), William & Mary"
UNC-Wilmington,395,200 Back,3,2:00.69,Sam Dugan,,UNC-Wilmington vs. Gardner-Webb
UNC-Wilmington,395,200 Back,4,2:01.31,Olivia Corbi,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Back,5,2:03.04,Carly VanNote,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Back,6,2:03.35,Miko Takei,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Back,7,2:03.85,Caroline Kozubowski,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Breast,1,2:13.60,Gil Shaw,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Breast,2,2:17.29,Lauren Sharp,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Breast,3,2:20.59,Amelia Betancourt,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Breast,4,2:21.44,Sophia Bellissimo,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Breast,5,2:24.00,Ava Wright,,"UNC vs. Boston College, UNC-Wilmington"
UNC-Wilmington,395,200 Breast,6,2:24.99,Renee Burton,,"UNC vs. Boston College, UNC-Wilmington"
UNC-Wilmington,395,200 Fly,1,2:03.35,Maeren McGonigal,,UNC-Wilmington vs. Gardner-Webb
UNC-Wilmington,395,200 Fly,2,2:04.21,Olivia Corbi,,"UNC vs. Boston College, UNC-Wilmington"
UNC-Wilmington,395,200 Fly,3,2:05.30,Carly VanNote,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Fly,4,2:08.10,Sofia Kohler,,"UNC vs. Boston College, UNC-Wilmington"
UNC-Wilmington,395,200 Fly,5,2:08.77,Miko Takei,,"UNCW vs. Queens (NC), William & Mary"
UNC-Wilmington,395,200 Fly,6,2:09.19,Taylor Goodwin,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Free,1,1:49.44,Maeren McGonigal,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Free,2,1:50.86,Cameron Snowden,,UNC-Wilmington vs. Gardner-Webb
UNC-Wilmington,395,200 Free,3,1:52.15,Sam Dugan,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Free,4,1:52.33,Emily Waite,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Free,5,1:52.51,Olivia Corbi,,UNC-Wilmington vs. Gardner-Webb
UNC-Wilmington,395,200 Free,6,1:53.03,Sophia Bellissimo,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Free,7,1:53.99,Lauren Hinton,,"UNC vs. Boston College, UNC-Wilmington"
UNC-Wilmington,395,200 Free,8,1:55.01,Emerson Dalton,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Free,9,1:55.14,Taylor Goodwin,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Free,10,1:56.39,Jordyn Dillard,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Im,1,2:00.16,Maeren McGonigal,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Im,2,2:03.39,Gil Shaw,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Im,3,2:05.43,Lauren Sharp,,"UNC vs. Boston College, UNC-Wilmington"
UNC-Wilmington,395,200 Im,4,2:05.80,Ingrid Janney,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Im,5,2:07.06,Olivia Corbi,,"UNCW vs. Queens (NC), William & Mary"
UNC-Wilmington,395,200 Im,6,2:07.19,Sophia Bellissimo,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Im,7,2:08.65,Emily Waite,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Im,8,2:09.59,Caroline Kozubowski,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Im,9,2:10.40,Carly VanNote,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,200 Im,10,2:10.82,Amelia Betancourt,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,400 Im,1,4:16.79,Maeren McGonigal,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,400 Im,2,4:21.28,Olivia Corbi,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,400 Im,3,4:23.13,Gil Shaw,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,400 Im,4,4:27.74,Lauren Sharp,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,400 Im,5,4:28.22,Sophia Bellissimo,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,400 Im,6,4:28.23,Ingrid Janney,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,400 Im,7,4:37.48,Alex Tysinger,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,400 Im,8,4:39.91,Emerson Dalton,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,400 Im,9,4:40.77,Jordyn Dillard,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,50 Free,1,22.64,Cameron Snowden,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,50 Free,2,22.88,Alex Tysinger,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,50 Free,3,23.76,Renee Burton,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,50 Free,4,23.86,Sofia Kohler,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,50 Free,5,23.97,Lauren Hinton,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,50 Free,6,24.18,Emily Waite,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,50 Free,7,24.36,Cassidy Lima,,"UNC vs. Boston College, UNC-Wilmington"
UNC-Wilmington,395,50 Free,8,24.44,Amelia Betancourt,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,500 Free,1,4:56.21,Olivia Corbi,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,500 Free,2,4:59.47,Sophia Bellissimo,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,500 Free,3,5:00.05,Sam Dugan,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,500 Free,4,5:03.95,Jordyn Dillard,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,500 Free,5,5:04.70,Emerson Dalton,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,500 Free,6,5:05.91,Taylor Goodwin,,Kellianne Nagy Fall Frenzy Invite
UNC-Wilmington,395,500 Free,7,5:14.53,Emily Waite,,UNC-Wilmington vs. Gardner-Webb
UNLV,440,100 Back,1,53.47,Dominika Trentkiewicz,,UNLV vs. BYU
UNLV,440,100 Back,2,53.68,Halayna Montrichard,,Minnesota Invitational
UNLV,440,100 Back,3,54.55,Averi Webb,,UNLV vs. BYU
UNLV,440,100 Back,4,55.42,Grace Wharton,,UNLV vs. BYU
UNLV,440,100 Back,5,56.57,Eefje Irvine,,"USC vs. UNLV, UC San Diego"
UNLV,440,100 Back,6,57.12,Cameron Mykkanen,,UNLV Invite
UNLV,440,100 Back,7,57.30,Victoria Villarreal,,UNLV vs. BYU
UNLV,440,100 Back,8,57.76,Cadence Johnston,,UNLV vs. BYU
UNLV,440,100 Back,9,58.92,Erika Carlson,,UNLV vs. Fresno
UNLV,440,100 Back,10,1:02.73,Jillian Moses,,UNLV vs. Fresno
UNLV,440,100 Breast,1,1:03.76,Brinkley Hallgren,,UNLV Invite
UNLV,440,100 Breast,2,1:03.82,Ava Olson,,UNLV Invite
UNLV,440,100 Breast,3,1:04.66,Ava Knopsnyder,,UNLV Invite
UNLV,440,100 Breast,4,1:04.69,Rachel Wigginton,,UNLV Invite
UNLV,440,100 Breast,5,1:05.30,Jillian Moses,,ASU vs UNLV
UNLV,440,100 Breast,6,1:05.77,Caroline Waters,,UNLV vs. BYU
UNLV,440,100 Fly,1,53.09,Fernanda Mendez Guerra,,Minnesota Invitational
UNLV,440,100 Fly,2,53.82,Lauren Palacios,,UNLV Invite
UNLV,440,100 Fly,3,53.98,Cameron Mykkanen,,Minnesota Invitational
UNLV,440,100 Fly,4,54.95,Dominika Trentkiewicz,,UNLV Invite
UNLV,440,100 Fly,5,55.50,Rachel Wigginton,,UNLV Invite
UNLV,440,100 Fly,6,55.87,Chloe Quarles,,UNLV vs. Utah
UNLV,440,100 Fly,7,56.89,Caroline Waters,,UNLV Invite
UNLV,440,100 Fly,8,57.32,Averi Webb,,UNLV Invite
UNLV,440,100 Fly,9,57.44,Grace Wharton,,Minnesota Invitational
UNLV,440,100 Fly,10,57.46,Kyra Tonsil,,UNLV Invite
UNLV,440,100 Free,1,48.91,Erika Carlson,,Minnesota Invitational
UNLV,440,100 Free,2,49.77,Fernanda Mendez Guerra,,Minnesota Invitational
UNLV,440,100 Free,3,50.44,Gina Miller,,UNLV vs. BYU
UNLV,440,100 Free,4,51.38,Grace Wharton,,UNLV Invite
UNLV,440,100 Free,5,51.51,Averi Webb,,UNLV Invite
UNLV,440,100 Free,6,51.61,Alyssa Dimitriadis,,UNLV vs. BYU
UNLV,440,100 Free,7,51.69,Chloe Quarles,,UNLV vs. BYU
UNLV,440,100 Free,8,52.07,Marta Klimek,,UNLV Invite
UNLV,440,100 Free,9,52.50,Cadence Johnston,,UNLV vs. Utah
UNLV,440,100 Free,10,52.73,Ava Knopsnyder,,UNLV vs. Utah
UNLV,440,1000 Free,1,9:50.25,Ava Olson,,"USC vs. UNLV, UC San Diego"
UNLV,440,1000 Free,2,10:03.57,Grace Wharton,,UNLV vs. Utah
UNLV,440,1000 Free,3,10:16.09,Hannah Jones,,"USC vs. UNLV, UC San Diego"
UNLV,440,1000 Free,4,10:22.41,Ashley Hughes,,UNLV vs. BYU
UNLV,440,1000 Free,5,10:42.96,Alyssa Dimitriadis,,UNLV vs. Utah
UNLV,440,1650 Free,1,16:42.32,Ava Olson,,Minnesota Invitational
UNLV,440,1650 Free,2,17:20.05,Hannah Jones,,UNLV Invite
UNLV,440,1650 Free,3,17:27.42,Ashley Hughes,,UNLV Invite
UNLV,440,200 Back,1,1:57.19,Halayna Montrichard,,Minnesota Invitational
UNLV,440,200 Back,2,1:57.19,Grace Wharton,,Minnesota Invitational
UNLV,440,200 Back,3,1:58.58,Dominika Trentkiewicz,,UNLV Invite
UNLV,440,200 Back,4,2:02.56,Rachel Wigginton,,ASU vs UNLV
UNLV,440,200 Back,5,2:02.67,Eefje Irvine,,"USC vs. UNLV, UC San Diego"
UNLV,440,200 Back,6,2:04.76,Victoria Villarreal,,UNLV Invite
UNLV,440,200 Back,7,2:04.88,Cameron Mykkanen,,UNLV Invite
UNLV,440,200 Breast,1,2:17.86,Rachel Wigginton,,UNLV Invite
UNLV,440,200 Breast,2,2:20.44,Ava Knopsnyder,,UNLV Invite
UNLV,440,200 Breast,3,2:21.27,Ava Olson,,UNLV vs. Utah
UNLV,440,200 Breast,4,2:22.30,Jillian Moses,,UNLV vs. BYU
UNLV,440,200 Breast,5,2:24.49,Brinkley Hallgren,,UNLV Invite
UNLV,440,200 Breast,6,2:24.65,Caroline Waters,,UNLV vs. Utah
UNLV,440,200 Fly,1,1:58.99,Lauren Palacios,,UNLV Invite
UNLV,440,200 Fly,2,1:59.16,Ava Olson,,UNLV Invite
UNLV,440,200 Fly,3,1:59.67,Rachel Wigginton,,UNLV vs. BYU
UNLV,440,200 Fly,4,2:00.20,Cameron Mykkanen,,Minnesota Invitational
UNLV,440,200 Fly,5,2:06.01,Ava Knopsnyder,,"USC vs. UNLV, UC San Diego"
UNLV,440,200 Free,1,1:46.33,Erika Carlson,,Minnesota Invitational
UNLV,440,200 Free,2,1:48.49,Ava Olson,,Minnesota Invitational
UNLV,440,200 Free,3,1:48.68,Gina Miller,,"USC vs. UNLV, UC San Diego"
UNLV,440,200 Free,4,1:49.10,Marta Klimek,,ASU vs UNLV
UNLV,440,200 Free,5,1:49.15,Grace Wharton,,UNLV Invite
UNLV,440,200 Free,6,1:51.34,Alyssa Dimitriadis,,UNLV vs. BYU
UNLV,440,200 Free,7,1:53.84,Ava Knopsnyder,,UNLV vs. BYU
UNLV,440,200 Free,8,1:54.27,Hannah Jones,,UNLV Invite
UNLV,440,200 Free,9,1:55.49,Ashley Hughes,,UNLV Invite
UNLV,440,200 Free,10,1:58.69,Kyra Tonsil,,UNLV vs. Utah
UNLV,440,200 Im,1,1:59.80,Grace Wharton,,Minnesota Invitational
UNLV,440,200 Im,2,2:00.47,Erika Carlson,,UNLV Invite
UNLV,440,200 Im,3,2:01.79,Ava Olson,,UNLV Invite
UNLV,440,200 Im,4,2:02.69,Rachel Wigginton,,Minnesota Invitational
UNLV,440,200 Im,5,2:04.50,Ava Knopsnyder,,UNLV Invite
UNLV,440,200 Im,6,2:06.40,Cameron Mykkanen,,Minnesota Invitational
UNLV,440,200 Im,7,2:07.83,Jillian Moses,,UNLV Invite
UNLV,440,200 Im,8,2:08.44,Victoria Villarreal,,UNLV vs. Utah
UNLV,440,200 Im,9,2:09.69,Caroline Waters,,UNLV Invite
UNLV,440,200 Im,10,2:13.95,Eefje Irvine,,ASU vs UNLV
UNLV,440,400 Im,1,4:15.12,Grace Wharton,,Minnesota Invitational
UNLV,440,400 Im,2,4:15.76,Rachel Wigginton,,Minnesota Invitational
UNLV,440,400 Im,3,4:35.07,Victoria Villarreal,,UNLV Invite
UNLV,440,400 Im,4,4:41.56,Hannah Jones,,UNLV vs. BYU
UNLV,440,50 Free,1,22.78,Erika Carlson,,Minnesota Invitational
UNLV,440,50 Free,2,22.84,Fernanda Mendez Guerra,,ASU vs UNLV
UNLV,440,50 Free,3,23.26,Gina Miller,,UNLV Invite
UNLV,440,50 Free,4,23.41,Averi Webb,,ASU vs UNLV
UNLV,440,50 Free,5,23.56,Halayna Montrichard,,Minnesota Invitational
UNLV,440,50 Free,6,23.63,Chloe Quarles,,UNLV vs. BYU
UNLV,440,50 Free,7,23.65,Cadence Johnston,,UNLV Invite
UNLV,440,50 Free,8,23.68,Dominika Trentkiewicz,,UNLV Invite
UNLV,440,50 Free,9,23.71,Grace Wharton,,UNLV Invite
UNLV,440,50 Free,10,23.82,Lauren Palacios,,UNLV Invite
UNLV,440,500 Free,1,4:44.88,Ava Olson,,Minnesota Invitational
UNLV,440,500 Free,2,4:50.16,Erika Carlson,,Minnesota Invitational
UNLV,440,500 Free,3,4:52.88,Gina Miller,,UNLV Invite
UNLV,440,500 Free,4,4:53.05,Marta Klimek,,UNLV Invite
UNLV,440,500 Free,5,4:53.51,Grace Wharton,,UNLV Invite
UNLV,440,500 Free,6,4:59.46,Hannah Jones,,UNLV Invite
UNLV,440,500 Free,7,5:01.37,Ashley Hughes,,UNLV Invite
UNLV,440,500 Free,8,5:05.38,Rachel Wigginton,,UNLV vs. Utah
UNLV,440,500 Free,9,5:06.75,Alyssa Dimitriadis,,"USC vs. UNLV, UC San Diego"
UNLV,440,500 Free,10,5:15.13,Ava Knopsnyder,,UNLV vs. Fresno
USC,102,100 Back,1,50.91,Minna Abraham,,Texas Hall of Fame Invitational
USC,102,100 Back,2,52.76,Lindsay Barnes,,Texas Hall of Fame Invitational
USC,102,100 Back,3,53.38,Ashley McMillan,,USC Invite
USC,102,100 Back,4,53.62,Dora Molnar,,USC Invite
USC,102,100 Back,5,54.33,Isabella Schneider,,Texas Hall of Fame Invitational
USC,102,100 Back,6,54.42,Cornelia Fox,,Texas Hall of Fame Invitational
USC,102,100 Back,7,54.66,Sage Miller,,Texas Hall of Fame Invitational
USC,102,100 Breast,1,59.85,Bella Brito,,USC vs. California
USC,102,100 Breast,2,1:00.48,Ashley McMillan,,Arizona vs. USC
USC,102,100 Breast,3,1:01.66,Daniela Karnaugh,,USC vs. California
USC,102,100 Breast,4,1:01.70,Claire Tuggle,,"USC vs. UNLV, UC San Diego"
USC,102,100 Breast,5,1:02.35,Katherine Adams,,USC Invite
USC,102,100 Breast,6,1:02.86,Kaitlyn Nguyen,,USC vs. Stanford
USC,102,100 Breast,7,1:03.06,Ella Flowers,,Texas Hall of Fame Invitational
USC,102,100 Breast,8,1:03.52,Sala Yasumi,,USC Invite
USC,102,100 Fly,1,52.63,Justina Kozan,,Arizona State vs. USC
USC,102,100 Fly,2,52.70,Sage Miller,,USC vs. California
USC,102,100 Fly,3,53.09,Minna Abraham,,"USC vs. UNLV, UC San Diego"
USC,102,100 Fly,4,53.96,Julia Huffmaster,,Texas Hall of Fame Invitational
USC,102,100 Fly,5,53.99,Camden Doane,,Arizona vs. USC
USC,102,100 Fly,6,54.96,Nicole Maier,,USC Invite
USC,102,100 Fly,7,55.23,Jasmine Mojdeh,,USC Invite
USC,102,100 Fly,8,55.35,Sala Yasumi,,"USC vs. UNLV, UC San Diego"
USC,102,100 Fly,9,55.53,Lindsay Barnes,,Texas Hall of Fame Invitational
USC,102,100 Fly,10,55.66,Ashley McMillan,,Texas Hall of Fame Invitational
USC,102,100 Free,1,47.01,Minna Abraham,,Texas Hall of Fame Invitational
USC,102,100 Free,2,47.94,Nicole Maier,,Texas Hall of Fame Invitational
USC,102,100 Free,3,48.79,Bella Brito,,Texas Hall of Fame Invitational
USC,102,100 Free,4,49.32,Justina Kozan,,USC vs. Stanford
USC,102,100 Free,5,49.43,Claire Tuggle,,"USC vs. UNLV, UC San Diego"
USC,102,100 Free,6,49.71,Caelle Armijo,,USC vs. California
USC,102,100 Free,7,49.75,Dora Molnar,,USC Invite
USC,102,100 Free,8,49.95,Julia Huffmaster,,USC vs. Stanford
USC,102,100 Free,9,50.61,Addie Gish,,Texas Hall of Fame Invitational
USC,102,100 Free,10,51.17,Lily Dormans,,Texas Hall of Fame Invitational
USC,102,1000 Free,1,9:39.36,Minna Abraham,,"USC vs. UNLV, UC San Diego"
